지점,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),증기압(hPa),이슬점온도(°C),현지기압(hPa),해면기압(hPa),일조(hr),일사(MJ/m2),적설(cm),3시간신적설(cm),전운량(10분위),중하층운량(10분위),운형(운형약어),최저운고(100m ),시정(10m),지면상태(지면상태코드),현상번호(국내식),지면온도(°C),5cm 지중온도(°C),10cm 지중온도(°C),20cm 지중온도(°C),30cm 지중온도(°C)
156,2014-01-02 22:00,3.5,,0.8,180,43,3.4,-7.9,1012,1021,,,,,,,,,,,,0.8,,,,
156,2014-01-02 23:00,2.7,,0.1,0,49,3.6,-6.9,1012.6,1021.7,,,,,,,,,,,,0.6,,,,
156,2014-01-03 0:00,2.4,,0.5,110,47,3.4,-7.7,1012.1,1021.2,,,,,3,0,Ci,,2000,,,0.4,,,,
156,2014-01-03 1:00,1.8,,0.9,250,57,4,-5.8,1011.7,1020.8,,,,,,,,,,,,0.3,,,,
156,2014-01-03 2:00,1.1,,0.1,0,59,3.9,-6,1011.4,1020.5,,,,,,,,,,,,0.2,,,,
156,2014-01-03 3:00,0.3,,0.9,270,63,3.9,-5.9,1011.9,1021.1,,,,,5,0,Ci,,2000,4,,-0.1,,,,
156,2014-01-03 4:00,-0.1,,0,0,67,4.1,-5.5,1011.4,1020.6,,,,,3,0,Ci,,2000,,,-0.5,,,,
156,2014-01-03 5:00,-0.3,,0.2,0,67,4,-5.6,1010.5,1019.7,,,,,3,0,Ci,,2000,,,-0.8,,,,
156,2014-01-03 6:00,-0.5,,0.9,110,69,4.1,-5.4,1010,1019.2,,,,,3,0,Ci,,2000,,,-0.9,,,,
156,2014-01-03 7:00,-0.7,,0.2,0,68,4,-5.8,1009.8,1019,,,,,6,0,Ci,,2000,,,-0.8,,,,
156,2014-01-03 8:00,-0.9,,1.1,250,71,4.1,-5.5,1010.1,1019.3,0,0,,,7,5,AcCi,30,2300,,,-0.6,,,,
156,2014-01-03 9:00,0.1,,0.1,0,67,4.1,-5.3,1010,1019.1,0.2,0.14,,,6,1,AcCi,30,2300,4,,-0.2,,,,
156,2014-01-03 10:00,1.4,,0.3,0,62,4.2,-5,1010,1019.1,0.3,0.38,,,7,0,Ci,,2000,,,0.1,,,,
156,2014-01-03 11:00,4.1,,0.5,70,53,4.3,-4.6,1009.8,1018.8,0.9,1.03,,,6,6,Ac,30,2000,,,0.8,,,,
156,2014-01-03 12:00,7.2,,0.8,200,39,4,-5.8,1008.4,1017.3,1,1.52,,,7,2,AcCi,30,1700,,,8.5,,,,
156,2014-01-03 13:00,9.9,,1.3,270,34,4.2,-5.2,1007.2,1016,1,1.64,,,5,0,Ci,,1800,,,12,,,,
156,2014-01-03 14:00,11.1,,1.6,250,21,2.8,-10.4,1006.7,1015.4,1,1.46,,,7,2,ScCi,10,2300,,,11.7,,,,
156,2014-01-03 15:00,11,,1.5,250,24,3.1,-8.8,1006.6,1015.3,1,0.95,,,6,0,Ci,,2300,1,,9.9,,,,
156,2014-01-03 16:00,10.8,,2,270,29,3.8,-6.5,1006.8,1015.5,0.7,0.5,,,7,2,ScCi,10,2300,,,7.9,,,,
156,2014-01-03 17:00,10,,1.2,250,32,3.9,-5.9,1007.1,1015.9,0.6,0.29,,,8,3,ScCi,10,2300,,,6,,,,
156,2014-01-03 18:00,9.1,,0.8,290,36,4.2,-5.2,1007.2,1016,0,0.02,,,8,0,Ci,,2000,,,4.2,,,,
156,2014-01-03 19:00,8.1,,1.5,320,27,2.9,-9.8,1007.5,1016.3,,,,,,,,,,,,2.9,,,,
156,2014-01-03 20:00,6.8,,1.9,320,29,2.9,-10,1008.2,1017.1,,,,,,,,,,,,1.5,,,,
156,2014-01-03 21:00,4.9,,1.5,50,35,3,-9.3,1008.8,1017.8,,,,,4,0,Ci,,2000,1,,0.6,,,,
156,2014-01-03 22:00,4.6,,0.7,140,38,3.2,-8.5,1009.1,1018.1,,,,,,,,,,,,0.8,,,,
156,2014-01-03 23:00,4.3,,0.3,0,42,3.5,-7.5,1008.9,1017.9,,,,,,,,,,,,0.7,,,,
156,2014-01-04 0:00,3.5,,1.3,50,45,3.5,-7.3,1009,1018,,,,,3,0,Ci,,2000,,,0.7,,,,
156,2014-01-04 1:00,3.7,,0.6,90,50,4,-5.7,1008.8,1017.8,,,,,,,,,,,,0.7,,,,
156,2014-01-04 2:00,3.6,,0.8,290,50,4,-5.8,1009,1018,,,,,,,,,,,,0.8,,,,
156,2014-01-04 3:00,3.1,,0.6,250,53,4.1,-5.5,1009.4,1018.4,,,,,4,4,Sc,10,1800,4,,0.7,,,,
156,2014-01-04 4:00,2.7,,1.4,320,69,5.1,-2.4,1009.4,1018.4,,,,,3,3,Sc,10,1800,,,0.5,,,,
156,2014-01-04 5:00,2.4,,1.7,50,78,5.7,-1,1009.4,1018.5,,,,,0,0,,,1500,,,0.4,,,,
156,2014-01-04 6:00,1.7,,1.7,20,76,5.3,-2,1009.6,1018.7,,,,,0,0,,,1200,,,0.2,,,,
156,2014-01-04 7:00,0.9,,1.1,20,73,4.8,-3.4,1010,1019.1,,,,,0,0,,,1200,,,-0.1,,,,
156,2014-01-04 8:00,0.2,,0.4,0,73,4.5,-4,1010.6,1019.7,0,0,,,0,0,,,1200,,,-0.4,,,,
156,2014-01-04 9:00,1.2,,0.7,50,66,4.4,-4.4,1011.3,1020.4,0.7,0.3,,,0,0,,,1100,4,,-0.2,,,,
156,2014-01-04 10:00,2.9,,0.6,290,53,4,-5.7,1011.7,1020.8,1,0.84,,,2,0,Ci,,1300,,,0.1,,,,
156,2014-01-04 11:00,4.2,,1.1,320,38,3.1,-8.8,1011.4,1020.4,1,1.44,,,0,0,,,1800,,,5.9,,,,
156,2014-01-04 12:00,5.1,,2.2,20,33,2.9,-9.8,1010.3,1019.3,1,1.79,,,0,0,,,2000,,,10.2,,,,
156,2014-01-04 13:00,5.3,,2.5,290,31,2.8,-10.5,1009.4,1018.4,1,1.91,,,0,0,,,2000,,,11.4,,,,
156,2014-01-04 14:00,6.2,,1.9,290,32,3,-9.3,1008.9,1017.8,1,1.8,,,0,0,,,2000,,,11.6,,,,
156,2014-01-04 15:00,6.4,,2.7,290,31,3,-9.5,1009.2,1018.1,1,1.49,,,0,0,,,2000,1,,10.2,,,,
156,2014-01-04 16:00,5.6,,2.2,340,34,3.1,-9,1009.5,1018.5,1,1.01,,,0,0,,,2000,,,7.7,,,,
156,2014-01-04 17:00,4.2,,1.9,320,46,3.8,-6.4,1009.8,1018.8,1,0.42,,,0,0,,,2000,,,4.2,,,,
156,2014-01-04 18:00,2.4,,2.1,340,54,3.9,-5.9,1010.7,1019.8,0.4,0.03,,,0,0,,,2000,,,1.8,,,,
156,2014-01-04 19:00,1.7,,1.4,20,55,3.8,-6.3,1011.1,1020.2,,,,,,,,,,,,1.2,,,,
156,2014-01-04 20:00,0.6,,2,50,58,3.7,-6.7,1011.6,1020.7,,,,,,,,,,,,0.7,,,,
156,2014-01-04 21:00,0,,1.3,70,59,3.6,-7,1011.6,1020.8,,,,,0,0,,,2000,4,,0.2,,,,
156,2014-01-04 22:00,-0.5,,2,50,66,3.9,-6,1011.8,1021,,,,,,,,,,,,-0.4,,,,
156,2014-01-04 23:00,-0.2,,0.8,70,66,4,-5.7,1011.9,1021.1,,,,,,,,,,,,-0.7,,,,
156,2014-01-05 0:00,-0.7,,1.7,50,71,4.1,-5.3,1012,1021.2,,,,,0,0,,,2000,,,-0.9,,,,
156,2014-01-05 1:00,-0.9,,1.5,20,73,4.2,-5.1,1012.2,1021.4,,,,,,,,,,,,-1,,,,
156,2014-01-05 2:00,-1.4,,0.8,20,75,4.2,-5.2,1012.5,1021.7,,,,,,,,,,,,-1.1,,,,
156,2014-01-05 3:00,-1.5,,0.8,320,74,4.1,-5.5,1013,1022.2,,,,,0,0,,,1700,4,,-1.2,,,,
156,2014-01-05 4:00,-1.9,,1.4,290,77,4.1,-5.4,1013.4,1022.6,,,,,0,0,,,1700,,,-1.3,,,,
156,2014-01-05 5:00,-2.6,,0.7,90,80,4.1,-5.5,1013.6,1022.9,,,,,0,0,,,1500,,,-1.5,,,,
156,2014-01-05 6:00,-2.8,,0.4,0,81,4,-5.6,1013.8,1023.1,,,,,0,0,,,1500,,,-1.6,,,,
156,2014-01-05 7:00,-3.1,,0.8,20,82,4,-5.7,1014.3,1023.6,,,,,0,0,,,1500,,,-1.8,,,,
156,2014-01-05 8:00,-3.3,,0.3,0,83,4,-5.7,1014.5,1023.8,0,0,,,0,0,,,1500,,,-1.9,,,,
156,2014-01-05 9:00,-2,,0.7,270,77,4.1,-5.5,1014.8,1024.1,0.8,0.4,,,0,0,,,1400,4,,-1.2,,,,
156,2014-01-05 10:00,1.3,,0.5,320,66,4.4,-4.3,1015.1,1024.2,1,0.94,,,0,0,,,1400,,,-0.1,,,,
156,2014-01-05 11:00,2.8,,1.4,50,45,3.4,-7.9,1014.9,1024,1,1.43,,,0,0,,,1800,,,2.3,,,,
156,2014-01-05 12:00,4.5,,1,250,37,3.1,-8.9,1013.9,1022.9,1,1.69,,,0,0,,,2000,,,5.5,,,,
156,2014-01-05 13:00,5.4,,1.8,20,29,2.6,-11.2,1013.3,1022.3,1,1.83,,,0,0,,,2000,,,9.8,,,,
156,2014-01-05 14:00,6.4,,1.7,340,26,2.5,-11.7,1013.4,1022.4,1,1.71,,,0,0,,,2000,,,10.5,,,,
156,2014-01-05 15:00,7.1,,2.5,320,22,2.2,-13.2,1013.4,1022.3,1,1.38,,,0,0,,,2000,1,,9.2,,,,
156,2014-01-05 16:00,6.3,,1.7,340,21,2,-14.4,1013.8,1022.8,1,0.91,,,0,0,,,2300,,,6.8,,,,
156,2014-01-05 17:00,5.4,,1.4,20,26,2.3,-12.6,1014.4,1023.4,1,0.38,,,0,0,,,2300,,,3.6,,,,
156,2014-01-05 18:00,3.7,,2.3,20,33,2.6,-11.1,1014.8,1023.8,0.2,0.03,,,0,0,,,2000,,,1.2,,,,
156,2014-01-05 19:00,2.6,,1.7,20,40,3,-9.6,1015.6,1024.7,,,,,,,,,,,,0.9,,,,
156,2014-01-05 20:00,2.2,,1,360,46,3.3,-8.2,1016.3,1025.4,,,,,,,,,,,,0.6,,,,
156,2014-01-05 21:00,1.5,,0.6,290,51,3.5,-7.5,1017.1,1026.3,,,,,0,0,,,2000,4,,0.2,,,,
156,2014-01-05 22:00,0.5,,1,20,55,3.5,-7.5,1017.6,1026.8,,,,,,,,,,,,-0.3,,,,
156,2014-01-05 23:00,-0.4,,2.3,50,58,3.5,-7.6,1017.2,1026.4,,,,,,,,,,,,-0.7,,,,
156,2014-01-06 0:00,-0.7,,2.5,70,60,3.5,-7.5,1017,1026.2,,,,,0,0,,,2000,,,-1,,,,
156,2014-01-06 1:00,-0.3,,2.2,70,58,3.5,-7.5,1017.2,1026.4,,,,,,,,,,,,-1.1,,,,
156,2014-01-06 2:00,-1.1,,0.8,270,64,3.6,-7,1018,1027.3,,,,,,,,,,,,-1.2,,,,
156,2014-01-06 3:00,-1.6,,1.4,270,69,3.8,-6.5,1018.6,1027.9,,,,,0,0,,,1700,4,,-1.3,,,,
156,2014-01-06 4:00,-1.9,,1.5,50,69,3.7,-6.8,1018.3,1027.6,,,,,0,0,,,1700,,,-1.5,,,,
156,2014-01-06 5:00,-2,,0.4,0,69,3.6,-6.9,1018.4,1027.7,,,,,0,0,,,1700,,,-1.6,,,,
156,2014-01-06 6:00,-2.7,,1,20,72,3.6,-7,1018.6,1027.9,,,,,0,0,,,1700,,,-1.8,,,,
156,2014-01-06 7:00,-3.1,,0.5,250,76,3.7,-6.7,1019.1,1028.4,,,,,0,0,,,1700,,,-2,,,,
156,2014-01-06 8:00,-3.1,,0.2,0,73,3.6,-7.2,1019.4,1028.7,0,0,,,0,0,,,1200,,,-2.1,,,,
156,2014-01-06 9:00,-1.6,,0.5,20,66,3.6,-7.1,1020.1,1029.4,0.8,0.33,,,0,0,,,1200,4,,-1.2,,,,
156,2014-01-06 10:00,1.3,,0.4,0,57,3.8,-6.2,1020.8,1030,1,0.84,,,0,0,,,1200,,,-0.1,,,,
156,2014-01-06 11:00,3.9,,1.3,250,48,3.9,-6.1,1020.7,1029.8,1,1.35,,,0,0,,,1100,,,2,,,,
156,2014-01-06 12:00,6.6,,0.9,270,36,3.5,-7.4,1019.6,1028.6,1,1.65,,,0,0,,,1100,,,5.4,,,,
156,2014-01-06 13:00,7.3,,2.8,70,29,3,-9.6,1018.8,1027.8,1,1.81,,,0,0,,,2000,,,9.9,,,,
156,2014-01-06 14:00,8,,1.3,20,29,3.1,-8.9,1018.3,1027.2,1,1.7,,,0,0,,,2000,,,11.3,,,,
156,2014-01-06 15:00,8,,1.2,340,30,3.2,-8.5,1018.3,1027.2,1,1.32,,,2,0,Ci,,2000,1,,9.7,,,,
156,2014-01-06 16:00,7.9,,1.7,20,30,3.2,-8.6,1018.1,1027,1,0.92,,,1,0,Ci,,2000,,,8.3,,,,
156,2014-01-06 17:00,7.3,,0.8,360,31,3.2,-8.7,1018.1,1027.1,1,0.38,,,2,0,Ci,,2000,,,4.7,,,,
156,2014-01-06 18:00,5.9,,0.6,20,37,3.4,-7.7,1018.2,1027.2,0.2,0.02,,,2,0,Ci,,2000,,,2.1,,,,
156,2014-01-06 19:00,4.2,,0.9,20,44,3.6,-6.9,1018.6,1027.7,,,,,,,,,,,,1,,,,
156,2014-01-06 20:00,3.6,,1.8,90,46,3.6,-6.9,1018.8,1027.9,,,,,,,,,,,,0.9,,,,
156,2014-01-06 21:00,3.2,,1.3,50,47,3.6,-7,1019,1028.1,,,,,0,0,,,1300,1,,0.6,,,,
156,2014-01-06 22:00,2.1,,0.8,140,52,3.7,-6.7,1019.2,1028.4,,,,,,,,,,,,0.3,,,,
156,2014-01-06 23:00,1.5,,0.6,230,56,3.8,-6.3,1019.1,1028.3,,,,,,,,,,,,-0.2,,,,
156,2014-01-07 0:00,0.8,,0.3,0,58,3.8,-6.5,1018.6,1027.8,,,,,0,0,,,1500,,,-0.4,,,,
156,2014-01-07 1:00,0.2,,0.2,0,62,3.8,-6.2,1018.4,1027.6,,,,,,,,,,,,-0.7,,,,
156,2014-01-07 2:00,-0.7,,0.2,0,72,4.2,-5.1,1019,1028.2,,,,,,,,,,,,-0.9,,,,
156,2014-01-07 3:00,-0.7,,0.3,0,69,4,-5.6,1018.9,1028.1,,,,,0,0,,,1100,4,,-1,,,,
156,2014-01-07 4:00,-1.3,,0.3,0,72,4,-5.7,1018.1,1027.4,,,,,0,0,,,900,,40,-1.2,,,,
156,2014-01-07 5:00,-1.8,,0.6,230,74,4,-5.8,1017.7,1027,,,,,0,0,,,900,,4019,-1.3,,,,
156,2014-01-07 6:00,-2,,0.3,0,75,4,-5.8,1017.6,1026.9,,,,,0,0,,,900,,19,-1.4,,,,
156,2014-01-07 7:00,-1.8,,0.5,250,73,3.9,-6,1017.9,1027.2,,,,,3,3,Sc,10,900,,19,-1.4,,,,
156,2014-01-07 8:00,-1.4,,0.3,0,74,4.1,-5.4,1018.1,1027.4,0,0,,,5,5,Sc,10,1100,,19,-1,,,,
156,2014-01-07 9:00,0,,0.5,140,67,4.1,-5.4,1018.2,1027.4,0,0.17,,,5,5,Sc,10,1100,4,,-0.1,,,,
156,2014-01-07 10:00,0.9,,0.3,0,65,4.2,-4.9,1018.5,1027.7,0,0.35,,,7,7,Sc,10,800,,40,0.1,,,,
156,2014-01-07 11:00,2.5,,0.9,250,58,4.2,-4.9,1018.3,1027.4,0.2,0.73,,,7,2,ScCi,10,800,,40,0.9,,,,
156,2014-01-07 12:00,5,,0.7,50,43,3.8,-6.5,1017.1,1026.1,0.9,1.19,,,7,1,ScCi,10,900,,40,3,,,,
156,2014-01-07 13:00,7.3,,0.5,50,34,3.5,-7.5,1015.7,1024.6,1,1.51,,,6,0,Ci,,1200,,40,8.9,,,,
156,2014-01-07 14:00,9.2,,0.7,270,36,4.2,-5.1,1015,1023.9,1,1.32,,,6,0,Ci,,1200,,,12.8,,,,
156,2014-01-07 15:00,8.9,,0.7,50,39,4.4,-4.3,1014.6,1023.5,1,1.17,,,6,0,Ci,,1400,1,,11.2,,,,
156,2014-01-07 16:00,9.2,,0.6,320,40,4.6,-3.7,1014.6,1023.4,1,0.62,,,8,0,Ci,,1500,,,8.5,,,,
156,2014-01-07 17:00,8.5,,0.4,0,43,4.8,-3.3,1014.4,1023.3,0.5,0.29,,,7,3,AcCi,30,1800,,,6.2,,,,
156,2014-01-07 18:00,7.6,,1.2,20,45,4.7,-3.5,1014.3,1023.2,0,0.02,,,7,4,AcCi,30,1500,,,4.5,,,,
156,2014-01-07 19:00,6.7,,1.7,50,50,4.9,-3,1014.7,1023.7,,,,,,,,,,,,3.7,,,,
156,2014-01-07 20:00,6.6,,2.3,70,49,4.8,-3.3,1014.5,1023.5,,,,,,,,,,,,3.4,,,,
156,2014-01-07 21:00,6.1,,4,70,47,4.4,-4.3,1014.4,1023.4,,,,,8,5,AcCi,30,1400,1,,3,,,,
156,2014-01-07 22:00,5.9,,2.4,50,47,4.4,-4.5,1014.5,1023.5,,,,,,,,,,,,3,,,,
156,2014-01-07 23:00,5.7,,1.6,70,48,4.4,-4.4,1014.4,1023.4,,,,,,,,,,,,2.7,,,,
156,2014-01-08 0:00,5.5,,2,70,48,4.3,-4.6,1013.8,1022.8,,,,,10,7,ScAs,10,1400,,,2.7,,,,
156,2014-01-08 1:00,5.4,,1,20,47,4.2,-5,1013.5,1022.5,,,,,,,,,,,,2.8,,,,
156,2014-01-08 2:00,5.4,,0.7,70,47,4.2,-5,1013.1,1022.1,,,,,,,,,,,,2.9,,,,
156,2014-01-08 3:00,5,,0.5,340,50,4.4,-4.5,1012.8,1021.8,,,,,10,6,ScAs,10,1300,1,,2.9,,,,
156,2014-01-08 4:00,4.9,,2.1,20,50,4.3,-4.6,1012.5,1021.5,,,,,10,6,ScAs,10,1300,,,2.7,,,,
156,2014-01-08 5:00,4.7,,2.5,70,52,4.4,-4.3,1011.9,1020.9,,,,,10,6,StNs,8,1400,,1,2.8,,,,
156,2014-01-08 6:00,4.8,0,2.9,50,49,4.2,-5,1011.5,1020.5,,,,,10,7,ScAs,10,1300,,1,2.6,,,,
156,2014-01-08 7:00,3.7,,4.5,50,72,5.8,-0.8,1011.7,1020.7,,,,,10,7,StNs,8,1400,,1,2.7,,,,
156,2014-01-08 8:00,2.9,,3,50,85,6.4,0.6,1011.9,1021,0,0,,,10,7,StNs,8,1300,,1,2.8,,,,
156,2014-01-08 9:00,3.1,0.5,4.2,50,88,6.7,1.2,1011.9,1020.9,0,0.06,,,10,7,StNs,8,1100,1,1,3.6,,,,
156,2014-01-08 10:00,3.5,,3.6,50,89,7,1.8,1012.4,1021.4,0,0.18,,,10,7,StNs,8,900,,1,4.5,,,,
156,2014-01-08 11:00,3.3,,2.3,50,90,7,1.8,1011.5,1020.5,0,0.19,,,10,7,StNs,8,900,,1,4.9,,,,
156,2014-01-08 12:00,3.8,1,4.1,20,89,7.1,2.1,1010.5,1019.5,0,0.26,,,10,7,StNs,8,900,,1,5.9,,,,
156,2014-01-08 13:00,4.7,,2.3,50,84,7.2,2.2,1009.3,1018.3,0,0.5,,,10,7,ScAs,10,900,,1901,7.7,,,,
156,2014-01-08 14:00,5.6,,5.3,50,70,6.3,0.5,1008.5,1017.4,0.6,0.97,,,10,6,ScAs,10,1100,,19,10.2,,,,
156,2014-01-08 15:00,4.1,0,3.3,20,79,6.4,0.7,1009.1,1018.1,0,0.27,,,10,6,ScAs,10,700,1,19,5.6,,,,
156,2014-01-08 16:00,4.2,,3.4,50,75,6.2,0.1,1009.5,1018.5,0,0.11,,,9,9,Sc,10,700,,19,5.3,,,,
156,2014-01-08 17:00,3.8,,3.1,20,64,5.2,-2.3,1010.4,1019.4,0,0.28,,,7,3,ScCi,10,800,,4019,3.1,,,,
156,2014-01-08 18:00,2.4,,2,20,63,4.6,-3.9,1011.4,1020.5,0,0.04,,,2,0,Ci,,1300,,40,0.5,,,,
156,2014-01-08 19:00,1.7,,3.1,360,56,3.9,-6.1,1012.7,1021.8,,,,,,,,,,,,0.2,,,,
156,2014-01-08 20:00,1.2,,4,20,54,3.6,-7,1013.8,1022.9,,,,,,,,,,,,0,,,,
156,2014-01-08 21:00,0.9,,4.6,20,55,3.6,-7.1,1014,1023.2,,,,,6,3,ScCi,10,2000,4,,-0.2,,,,
156,2014-01-08 22:00,0.2,,2.6,20,56,3.5,-7.5,1014.3,1023.5,,,,,,,,,,,,-1.1,,,,
156,2014-01-08 23:00,-0.3,,4.1,20,54,3.2,-8.4,1014.7,1023.9,,,,,,,,,,,,-1.6,,,,
156,2014-01-09 0:00,-0.6,,3.8,20,53,3.1,-9,1015,1024.2,,,,,5,5,Sc,10,2000,,,-1.5,,,,
156,2014-01-09 1:00,-0.8,,5.6,20,52,3,-9.4,1014.9,1024.1,,,,,,,,,,,,-1.1,,,,
